Country,DateRep,ConfirmedCases,Deaths,Recovered,Capital,Continent
Venezuela,2020-03-22,70,0,15,Caracas,America
Vietnam,2020-03-22,113,0,17,Hanoi,Asia
Zambia,2020-03-22,3,0,0,Lusaka,Africa
Zimbabwe,2020-03-22,3,0,0,Harare,Africa
Afghanistan,2020-03-23,40,1,1,Kabul,Asia
Albania,2020-03-23,104,4,2,Tirana,Europe
Algeria,2020-03-23,230,17,65,Algiers,Africa
Andorra,2020-03-23,133,1,1,Andorra la Vella,Europe
Angola,2020-03-23,3,0,0,Luanda,Africa
Antigua and Barbuda,2020-03-23,3,0,0,St. John's,America
Argentina,2020-03-23,266,4,27,Buenos Aires,America
Armenia,2020-03-23,235,0,2,Yerevan,Asia
Australia,2020-03-23,1682,7,119,Canberra,Oceania
Austria,2020-03-23,4474,21,9,Vienna,Europe
Azerbaijan,2020-03-23,72,1,10,Baku,Asia
Bahamas,2020-03-23,4,0,0,Nassau,America
Bahrain,2020-03-23,377,2,164,Manama,Asia
Bangladesh,2020-03-23,33,3,5,Dhaka,Asia
Barbados,2020-03-23,17,0,0,Bridgetown,America
Belarus,2020-03-23,81,0,22,Minsk,Europe
Belgium,2020-03-23,3743,88,401,Brussels,Europe
Belize,2020-03-23,1,0,0,Belmopan,America
Benin,2020-03-23,5,0,0,Porto Novo,Africa
Bhutan,2020-03-23,2,0,0,Thimphu,Asia
Bolivia,2020-03-23,27,0,0,Sucre,America
Bosnia-Herzegovina,2020-03-23,132,1,2,Sarajevo,Europe
Brazil,2020-03-23,1924,34,2,Brasilia,America
Brunei,2020-03-23,91,0,2,Bandar Seri Begawan,Asia
Bulgaria,2020-03-23,201,3,3,Sofia,Europe
Burkina Faso,2020-03-23,99,4,5,Ouagadougou,Africa
Cape Verde,2020-03-23,3,0,0,Praia,Africa
Cambodia,2020-03-23,87,0,2,Phnom Penh,Asia
Cameroon,2020-03-23,56,0,2,Yaoundé,Africa
Canada,2020-03-23,2088,25,0,Ottawa,America
Central African Republic,2020-03-23,3,0,0,Bangui,Africa
Chad,2020-03-23,1,0,0,N'Djamena,Africa
Chile,2020-03-23,746,2,11,Santiago,America
China,2020-03-23,81496,3274,72819,Beijing,Asia
Colombia,2020-03-23,277,3,3,Bogota,America
Costa Rica,2020-03-23,158,2,2,San José,America
Ivory Coast,2020-03-23,25,0,2,Yamoussoukro,Africa
Croatia,2020-03-23,315,1,5,Zagreb,Europe
Cuba,2020-03-23,40,1,0,Havana,America
Cyprus,2020-03-23,116,1,3,Nicosia,Europe
Denmark,2020-03-23,1572,24,24,Copenagen,Europe
Djibouti,2020-03-23,3,0,0,Djibouti,Africa
Dominica,2020-03-23,2,0,0,Roseau,America
Dominican Republic,2020-03-23,245,3,3,Santo Domingo,America
Ecuador,2020-03-23,981,18,3,Quito,America
Egypt,2020-03-23,366,19,68,Cairo,Africa
El Salvador,2020-03-23,3,0,0,San Salvador,America
Equatorial Guinea,2020-03-23,9,0,0,Malabo,Africa
Eritrea,2020-03-23,1,0,0,Asmara,Africa
Estonia,2020-03-23,352,0,4,Tallinn,Europe
Ethiopia,2020-03-23,11,0,0,Addis Ababa,Africa
Fiji,2020-03-23,3,0,0,Suva,Oceania
Finland,2020-03-23,700,1,10,Helsinki,Europe
France,2020-03-23,20123,862,2207,Paris,Europe
Gabon,2020-03-23,5,1,0,Libreville,Africa
Gambia,2020-03-23,2,1,0,Banjul,Africa
Georgia,2020-03-23,61,0,8,Tbilisi,Asia
Germany,2020-03-23,29056,123,453,Berlin,Europe
Ghana,2020-03-23,27,2,0,Accra,Africa
Greece,2020-03-23,695,17,29,Athens,Europe
Grenada,2020-03-23,1,0,0,St. George's,America
Guatemala,2020-03-23,20,1,0,Guatemala City,America
Guinea,2020-03-23,4,0,0,Conakry,Africa
Guyana,2020-03-23,20,1,0,Georgetown,America
Haiti,2020-03-23,6,0,0,Port-au-Prince,America
Holy See,2020-03-23,1,0,0,Vatican City,Europe
Honduras,2020-03-23,27,0,0,Tegucigalpa,America
Hungary,2020-03-23,167,7,16,Budapest,Europe
Iceland,2020-03-23,588,1,51,Reykjaík,Europe
India,2020-03-23,499,10,34,New Delhi,Asia
Indonesia,2020-03-23,579,49,30,Jakarta,Asia
Iran,2020-03-23,23049,1812,8376,Tehran,Asia
Iraq,2020-03-23,266,23,62,Baghdad,Asia
Ireland,2020-03-23,1125,6,5,Dublin,Europe
Israel,2020-03-23,1442,1,41,Jerusalem,Asia
Italy,2020-03-23,63927,6077,7432,Italian,Europe
Jamaica,2020-03-23,19,1,2,Kingston,America
Japan,2020-03-23,1128,42,235,Tokyo,Asia
Jordan,2020-03-23,127,0,1,Amman,Asia
Kazakhstan,2020-03-23,62,0,0,Astana,Asia
Kenya,2020-03-23,16,0,0,Nairobi,Africa
Kuwait,2020-03-23,189,0,30,Kuwait City,Asia
Kyrgyzstan,2020-03-23,16,0,0,Bishkek,Asia
Latvia,2020-03-23,180,0,1,Riga,Europe
Lebanon,2020-03-23,267,4,8,Beirut,Asia
Liberia,2020-03-23,3,0,0,Monrovia,Africa
Liechtenstein,2020-03-23,51,0,0,Vaduz,Europe
Lithuania,2020-03-23,179,1,1,Vilnius,Europe
Luxembourg,2020-03-23,875,8,6,Luxembourg,Europe
Madagascar,2020-03-23,12,0,0,Antananarivo,Africa
Malaysia,2020-03-23,1518,14,159,Kuala Lumpur,Asia
Maldives,2020-03-23,13,0,5,Malé,Asia
Malta,2020-03-23,107,0,2,Valletta,Europe
Mauritania,2020-03-23,2,0,0,Nouakchott,Africa
Mauritius,2020-03-23,36,2,0,Port Louis,Africa
Mexico,2020-03-23,316,3,4,Mexico City,America
Moldova,2020-03-23,109,1,2,Chisinau,Europe
Monaco,2020-03-23,23,0,1,Monaco,Europe
Mongolia,2020-03-23,10,0,0,Ulaanbaatar,Asia
Montenegro,2020-03-23,27,1,0,Podgorica,Europe
Morocco,2020-03-23,143,4,5,Rabat,Africa
Mozambique,2020-03-23,1,0,0,Maputo,Africa
Namibia,2020-03-23,4,0,0,Windhoek,Africa
Nepal,2020-03-23,2,0,1,Kathmandu,Asia
Netherlands,2020-03-23,4764,214,3,Amsterdam,Europe
New Zealand,2020-03-23,102,0,0,Wellington,Oceania
Nicaragua,2020-03-23,2,0,0,Managua,America
Niger,2020-03-23,3,0,0,Niamey,Africa
Nigeria,2020-03-23,40,1,2,Abuja,Africa
North Macedonia,2020-03-23,136,2,1,Skopje,Europe
Norway,2020-03-23,2621,10,6,Oslo,Europe
Oman,2020-03-23,66,0,17,Muscat,Asia
Pakistan,2020-03-23,875,6,13,Islamabad,Asia
Panama,2020-03-23,313,3,1,Panama City,America
Papua New Guinea,2020-03-23,1,0,0,Port Moresby,Oceania
Paraguay,2020-03-23,22,1,0,Asunción,America
Peru,2020-03-23,395,5,1,Lima,America
Philippines,2020-03-23,462,33,18,Manila,Asia
Poland,2020-03-23,749,8,13,Warsaw,Europe
Portugal,2020-03-23,2060,23,14,Lisbon,Europe
Qatar,2020-03-23,501,0,33,Doha,Asia
Romania,2020-03-23,576,7,73,Bucharest,Europe
Russia,2020-03-23,438,1,17,Moscow,Europe
Rwanda,2020-03-23,36,0,0,Kigali,Africa
Saint Lucia,2020-03-23,3,0,0,Castries,America
Saint Vincent and the Grenadines,2020-03-23,1,0,0,Kingstown,America
San Marino,2020-03-23,187,20,4,San Marino,Europe
Saudi Arabia,2020-03-23,562,0,19,Riyadh,Asia
Senegal,2020-03-23,79,0,8,Dakar,Africa
Serbia,2020-03-23,249,3,3,Belgrade,Europe
Seychelles,2020-03-23,7,0,0,Victoria,Africa
Singapore,2020-03-23,509,2,152,Singapore,Asia
Slovakia,2020-03-23,186,0,7,Bratislava,Europe
Slovenia,2020-03-23,442,3,0,Ljubljana,Europe
Somalia,2020-03-23,1,0,0,Mogadishu,Africa
South Africa,2020-03-23,402,0,4,Pretoria,Africa
Spain,2020-03-23,35136,2311,3355,Madrid,Europe
Sri Lanka,2020-03-23,97,0,2,Sri Jayawardenapura Kotte,Asia
Sudan,2020-03-23,2,1,0,Khartoum,Africa
Suriname,2020-03-23,5,0,0,Paramaribo,America
Sweden,2020-03-23,2046,25,16,Stockholm,Europe
Switzerland,2020-03-23,8795,120,131,Bern,Europe
Syria,2020-03-23,1,0,0,Damascus,Asia
Tanzania,2020-03-23,12,0,0,Dodoma,Africa
Thailand,2020-03-23,721,1,52,Bangkok,Asia
East Timor,2020-03-23,1,0,0,Dili,Oceania
Togo,2020-03-23,18,0,0,Lomé,Africa
Trinidad and Tobago,2020-03-23,51,0,0,Port of Spain,America
Tunisia,2020-03-23,89,3,1,Tunis,Africa
Turkey,2020-03-23,1529,37,0,Ankara,Asia
Uganda,2020-03-23,9,0,0,Kampala,Africa
Ukraine,2020-03-23,73,3,1,Kiev,Europe
United Arab Emirates,2020-03-23,198,2,41,Abu Dhabi,Asia
United Kingdom,2020-03-23,6726,336,140,London,Europe
Uruguay,2020-03-23,158,0,0,Montevideo,America
Uzbekistan,2020-03-23,46,0,0,Tashkent,Asia
Venezuela,2020-03-23,77,0,15,Caracas,America
Vietnam,2020-03-23,123,0,17,Hanoi,Asia
Zambia,2020-03-23,3,0,0,Lusaka,Africa
Zimbabwe,2020-03-23,3,1,0,Harare,Africa
Afghanistan,2020-03-24,74,1,1,Kabul,Asia
Albania,2020-03-24,123,5,10,Tirana,Europe
Algeria,2020-03-24,264,19,24,Algiers,Africa
Andorra,2020-03-24,164,1,1,Andorra la Vella,Europe
Angola,2020-03-24,3,0,0,Luanda,Africa
Antigua and Barbuda,2020-03-24,3,0,0,St. John's,America
Argentina,2020-03-24,387,6,52,Buenos Aires,America
Armenia,2020-03-24,249,0,14,Yerevan,Asia
Australia,2020-03-24,2044,8,119,Canberra,Oceania
Austria,2020-03-24,5283,28,9,Vienna,Europe
Azerbaijan,2020-03-24,87,1,10,Baku,Asia
Bahamas,2020-03-24,5,0,1,Nassau,America
Bahrain,2020-03-24,392,3,177,Manama,Asia
Bangladesh,2020-03-24,39,4,5,Dhaka,Asia
Barbados,2020-03-24,18,0,0,Bridgetown,America
Belarus,2020-03-24,81,0,22,Minsk,Europe
Belgium,2020-03-24,4269,122,461,Brussels,Europe
Belize,2020-03-24,1,0,0,Belmopan,America
Benin,2020-03-24,6,0,0,Porto Novo,Africa
Bhutan,2020-03-24,2,0,0,Thimphu,Asia
Bolivia,2020-03-24,29,0,0,Sucre,America
Bosnia-Herzegovina,2020-03-24,166,3,2,Sarajevo,Europe
Brazil,2020-03-24,2247,46,2,Brasilia,America
Brunei,2020-03-24,104,0,2,Bandar Seri Begawan,Asia
Bulgaria,2020-03-24,218,3,3,Sofia,Europe
Burkina Faso,2020-03-24,114,4,7,Ouagadougou,Africa
Cape Verde,2020-03-24,3,1,0,Praia,Africa
Cambodia,2020-03-24,91,0,4,Phnom Penh,Asia
Cameroon,2020-03-24,66,0,2,Yaoundé,Africa
Canada,2020-03-24,2790,26,110,Ottawa,America
Central African Republic,2020-03-24,3,0,0,Bangui,Africa
Chad,2020-03-24,3,0,0,N'Djamena,Africa
Chile,2020-03-24,922,2,17,Santiago,America
China,2020-03-24,81591,3281,73280,Beijing,Asia
Colombia,2020-03-24,378,3,6,Bogota,America
Costa Rica,2020-03-24,177,2,2,San José,America
Ivory Coast,2020-03-24,73,0,2,Yamoussoukro,Africa
Croatia,2020-03-24,382,1,5,Zagreb,Europe
Cuba,2020-03-24,48,1,1,Havana,America
Cyprus,2020-03-24,124,3,3,Nicosia,Europe
Denmark,2020-03-24,1718,32,36,Copenagen,Europe
Djibouti,2020-03-24,3,0,0,Djibouti,Africa
Dominica,2020-03-24,2,0,0,Roseau,America
Dominican Republic,2020-03-24,312,6,3,Santo Domingo,America
Ecuador,2020-03-24,1082,27,3,Quito,America
Egypt,2020-03-24,402,20,80,Cairo,Africa
El Salvador,2020-03-24,5,0,0,San Salvador,America
Equatorial Guinea,2020-03-24,9,0,0,Malabo,Africa
Eritrea,2020-03-24,1,0,0,Asmara,Africa
Estonia,2020-03-24,369,0,7,Tallinn,Europe
Ethiopia,2020-03-24,12,0,0,Addis Ababa,Africa
Fiji,2020-03-24,4,0,0,Suva,Oceania
Finland,2020-03-24,792,1,10,Helsinki,Europe
France,2020-03-24,22622,1102,3288,Paris,Europe
Gabon,2020-03-24,6,1,0,Libreville,Africa
Gambia,2020-03-24,3,1,0,Banjul,Africa
Georgia,2020-03-24,70,0,9,Tbilisi,Asia
Germany,2020-03-24,32986,157,3243,Berlin,Europe
Ghana,2020-03-24,53,2,0,Accra,Africa
Greece,2020-03-24,743,20,29,Athens,Europe
Grenada,2020-03-24,1,0,0,St. George's,America
Guatemala,2020-03-24,21,1,0,Guatemala City,America
Guinea,2020-03-24,4,0,0,Conakry,Africa
Guyana,2020-03-24,5,1,0,Georgetown,America
Haiti,2020-03-24,7,0,0,Port-au-Prince,America
Holy See,2020-03-24,4,0,0,Vatican City,Europe
Honduras,2020-03-24,30,0,0,Tegucigalpa,America
Hungary,2020-03-24,187,9,21,Budapest,Europe
Iceland,2020-03-24,648,2,51,Reykjaík,Europe
India,2020-03-24,536,10,40,New Delhi,Asia
Indonesia,2020-03-24,686,55,30,Jakarta,Asia
Iran,2020-03-24,24811,1934,8913,Tehran,Asia
Iraq,2020-03-24,316,27,75,Baghdad,Asia
Ireland,2020-03-24,1329,7,5,Dublin,Europe
Israel,2020-03-24,1930,3,53,Jerusalem,Asia
Italy,2020-03-24,69176,6820,8326,Italian,Europe
Jamaica,2020-03-24,21,1,2,Kingston,America
Japan,2020-03-24,1193,43,285,Tokyo,Asia
Jordan,2020-03-24,154,0,1,Amman,Asia
Kazakhstan,2020-03-24,72,0,0,Astana,Asia
Kenya,2020-03-24,25,0,0,Nairobi,Africa
Kuwait,2020-03-24,191,0,39,Kuwait City,Asia
Kyrgyzstan,2020-03-24,42,0,0,Bishkek,Asia
Laos,2020-03-24,2,0,0,Vientiane,Asia
Latvia,2020-03-24,197,0,1,Riga,Europe
Lebanon,2020-03-24,318,4,8,Beirut,Asia
Liberia,2020-03-24,3,0,0,Monrovia,Africa
Libya,2020-03-24,1,0,0,Tripoli,Africa
Liechtenstein,2020-03-24,51,0,0,Vaduz,Europe
Lithuania,2020-03-24,209,2,1,Vilnius,Europe
Luxembourg,2020-03-24,1099,8,6,Luxembourg,Europe
Madagascar,2020-03-24,17,0,0,Antananarivo,Africa
Malaysia,2020-03-24,1624,16,183,Kuala Lumpur,Asia
Maldives,2020-03-24,13,0,5,Malé,Asia
Malta,2020-03-24,110,0,2,Valletta,Europe
Mauritania,2020-03-24,2,0,0,Nouakchott,Africa
Mauritius,2020-03-24,42,2,0,Port Louis,Africa
Mexico,2020-03-24,367,4,4,Mexico City,America
Moldova,2020-03-24,125,1,2,Chisinau,Europe
Monaco,2020-03-24,23,0,1,Monaco,Europe
Mongolia,2020-03-24,10,0,0,Ulaanbaatar,Asia
Montenegro,2020-03-24,47,1,0,Podgorica,Europe
Morocco,2020-03-24,170,5,6,Rabat,Africa
Mozambique,2020-03-24,3,0,0,Maputo,Africa
Namibia,2020-03-24,7,0,2,Windhoek,Africa
Nepal,2020-03-24,2,0,1,Kathmandu,Asia
Netherlands,2020-03-24,5580,277,3,Amsterdam,Europe
New Zealand,2020-03-24,155,0,12,Wellington,Oceania
Nicaragua,2020-03-24,2,0,0,Managua,America
Niger,2020-03-24,3,0,0,Niamey,Africa
Nigeria,2020-03-24,44,1,2,Abuja,Africa
North Macedonia,2020-03-24,148,2,1,Skopje,Europe
Norway,2020-03-24,2863,12,6,Oslo,Europe
Oman,2020-03-24,84,0,17,Muscat,Asia
Pakistan,2020-03-24,972,7,18,Islamabad,Asia
Panama,2020-03-24,345,6,1,Panama City,America
Papua New Guinea,2020-03-24,1,0,0,Port Moresby,Oceania
Paraguay,2020-03-24,27,2,0,Asunción,America
Peru,2020-03-24,416,7,1,Lima,America
Philippines,2020-03-24,552,35,20,Manila,Asia
Poland,2020-03-24,901,10,1,Warsaw,Europe
Portugal,2020-03-24,2362,33,22,Lisbon,Europe
Qatar,2020-03-24,526,0,41,Doha,Asia
Romania,2020-03-24,794,11,79,Bucharest,Europe
Russia,2020-03-24,495,1,22,Moscow,Europe
Rwanda,2020-03-24,40,0,0,Kigali,Africa
Saint Lucia,2020-03-24,3,0,0,Castries,America
Saint Vincent and the Grenadines,2020-03-24,1,0,0,Kingstown,America
San Marino,2020-03-24,187,21,4,San Marino,Europe
Saudi Arabia,2020-03-24,767,1,28,Riyadh,Asia
Senegal,2020-03-24,86,0,8,Dakar,Africa
Serbia,2020-03-24,303,3,15,Belgrade,Europe
Seychelles,2020-03-24,7,0,0,Victoria,Africa
Singapore,2020-03-24,558,2,156,Singapore,Asia
Slovakia,2020-03-24,204,0,7,Bratislava,Europe
Slovenia,2020-03-24,480,4,3,Ljubljana,Europe
Somalia,2020-03-24,1,0,0,Mogadishu,Africa
South Africa,2020-03-24,554,0,4,Pretoria,Africa
Spain,2020-03-24,39885,2808,3794,Madrid,Europe
Sri Lanka,2020-03-24,102,0,2,Sri Jayawardenapura Kotte,Asia
Sudan,2020-03-24,3,1,0,Khartoum,Africa
Suriname,2020-03-24,7,0,0,Paramaribo,America
Sweden,2020-03-24,2286,36,16,Stockholm,Europe
Switzerland,2020-03-24,9877,122,131,Bern,Europe
Syria,2020-03-24,1,0,0,Damascus,Asia
Tanzania,2020-03-24,12,0,0,Dodoma,Africa
Thailand,2020-03-24,827,4,52,Bangkok,Asia
East Timor,2020-03-24,1,0,0,Dili,Oceania
Togo,2020-03-24,20,0,1,Lomé,Africa
Trinidad and Tobago,2020-03-24,57,0,0,Port of Spain,America
Tunisia,2020-03-24,114,4,1,Tunis,Africa
Turkey,2020-03-24,1872,44,0,Ankara,Asia
Uganda,2020-03-24,9,0,0,Kampala,Africa
Ukraine,2020-03-24,97,3,1,Kiev,Europe
United Arab Emirates,2020-03-24,248,2,45,Abu Dhabi,Asia
United Kingdom,2020-03-24,8164,423,140,London,Europe
Uruguay,2020-03-24,162,0,0,Montevideo,America
Uzbekistan,2020-03-24,50,0,0,Tashkent,Asia
Venezuela,2020-03-24,84,0,15,Caracas,America
Vietnam,2020-03-24,134,0,17,Hanoi,Asia
Zambia,2020-03-24,3,0,0,Lusaka,Africa
Zimbabwe,2020-03-24,3,1,0,Harare,Africa
